x1,x2,x3,x4a,x4b,x5,x6,x7,x8,x9a,x9b,x10,x11,x12,x13,x15,x16,x17,x18,Exposure,y
44,1,17,1,0,2.8850118,52,263,1,0,0,30.1,52,49,58,1,0,1,0,-0.677907564,1
43,1,25,1,0,3.750663615,498,65,0,0,0,11.78,51,52,41,0,1,1,0,-0.582610678,1
43,1,23,1,0,8.168140863,226,526,0,0,0,15,72,71,70,1,1,1,1,-0.173704272,0
55,1,19,1,1,5.171715511,71,34,1,0,0,20.52,63,71,53,0,0,1,0,0.473940214,1
63,1,13,1,0,7.006118513,0,0,0,0,1,27.55,35,51,49,0,0,1,1,4.17655247,0
59,0,18,1,0,4.529591019,29,213,0,0,0,13.74,44,72,47,1,1,1,0,0.03343426,1
46,1,19,1,0,4.325195515,97,11,0,0,0,16.21,64,46,63,0,1,1,1,0.694324138,0
71,0,16,1,0,1.979008863,47,0,1,1,0,31.32,43,27,33,1,0,1,0,-0.439216419,0
59,0,24,1,1,3.233294886,11,1,0,0,0,18.53,52,47,69,0,1,1,1,3.496160903,1
54,0,10,1,1,1.996228923,393,674,0,0,0,29.66,73,81,54,0,0,0,1,1.615261056,0
57,1,15,1,0,3.537459034,72,0,0,0,0,24.28,61,60,51,0,0,0,0,-0.372654985,0
52,1,27,1,0,2.698153024,17,17,0,0,0,21.87,40,40,41,1,1,1,1,5.411996347,0
62,0,19,1,0,2.614576048,104,164,0,0,0,9.84,68,51,52,1,0,1,1,-1.079871227,0
54,1,27,1,0,4.14130332,277,152,1,0,0,16.14,54,58,47,0,0,0,1,-0.136579991,0
71,0,36,1,0,2.236109415,176,38,0,0,0,21.95,53,49,68,1,0,0,0,0.212283331,0
66,0,34,1,0,7.28111699,103,55,0,0,0,28.69,56,61,44,1,1,1,1,1.234642537,0
59,1,3,1,0,3.669971048,58,120,0,0,1,19.2,53,54,66,0,1,1,1,-0.38798422,0
64,0,29,1,1,4.35608031,7,0,0,0,0,14.23,60,61,58,0,1,1,1,-1.671422969,0
56,1,25,1,0,10.46995237,11,153,0,0,0,7.74,42,60,46,1,1,1,1,1.560669143,0
51,1,20,1,0,3.011627197,282,50,1,1,0,9.22,49,48,51,0,0,1,0,-0.162186205,0
64,0,14,1,0,3.66921108,0,0,0,0,0,13.41,43,51,58,1,1,1,1,-0.281325259,1
60,1,30,1,1,3.724745208,49,87,0,0,0,17.44,51,45,60,1,0,0,0,-0.453553819,0
46,1,35,1,0,10.32366569,0,104,0,0,0,20.16,43,62,72,0,0,1,0,4.266849817,0
73,0,13,1,0,8.452101598,40,8,1,1,0,14.62,57,67,52,0,1,1,0,0.239515231,0
45,1,26,0,0,5.75220246,360,89,0,0,0,18.74,57,65,64,0,0,1,1,-0.863234847,1
49,0,20,0,0,8.301208322,211,95,0,0,0,21,71,52,49,1,1,1,1,0.332928977,0
53,1,17,1,0,15.60564829,47,59,0,1,0,20.98,54,76,51,1,0,1,1,-0.420535304,0
61,1,16,0,0,4.323051362,615,60,0,1,0,13.91,55,57,65,0,0,1,1,-0.07475087,1
41,1,14,1,0,4.691273206,385,432,0,0,0,22.48,80,52,50,0,1,1,1,0.161611617,1
65,1,23,1,0,4.572028318,55,103,0,0,0,17.13,63,65,58,0,1,1,1,0.666531501,0
37,1,10,1,1,6.56503114,50,96,1,1,0,12.81,60,64,55,0,1,1,0,4.102558987,0
63,0,11,1,0,5.760716011,201,60,1,0,1,16.35,69,63,59,1,1,1,1,0.210417058,0
51,1,19,1,0,5.027063359,575,444,0,1,0,2.6,64,71,54,0,1,1,1,-0.927373182,0
59,1,22,1,0,2.524140243,248,127,0,0,0,22.63,56,39,50,0,0,0,0,0.269889132,0
64,0,21,1,0,3.921253472,94,95,0,0,0,6.36,52,59,62,0,1,1,1,-0.41182575,0
61,1,9,1,0,2.275305478,208,96,1,1,0,24,56,68,63,1,1,1,1,3.77072705,0
49,1,22,1,0,8.297652317,78,22,0,0,0,19.39,74,55,56,1,0,0,0,1.77924659,0
64,0,26,1,0,6.858685974,173,329,0,0,0,19.29,73,64,66,1,0,0,0,0.05094757,0
49,1,16,1,0,5.793248554,119,98,1,1,0,12.27,66,49,43,1,0,0,0,-0.110881434,0
59,1,23,0,0,8.883622888,199,219,1,0,0,30.21,59,61,47,0,1,1,1,-0.599836739,0
49,1,14,1,0,2.648448664,116,105,0,0,0,4.51,69,50,44,1,1,1,0,-1.485165712,0
43,1,19,1,1,1.677811907,170,17,1,0,0,6.79,53,62,62,0,1,1,1,0.190438051,0
56,1,24,1,0,8.859801015,397,76,0,1,0,8.68,80,61,60,0,0,1,1,-1.570849454,0
63,1,13,1,0,2.403184481,85,0,1,1,0,14.74,57,52,64,1,1,1,1,0.457229836,0
64,0,21,1,0,2.000975672,166,28,1,1,0,29.35,44,47,58,1,1,1,1,-1.005250954,0
43,1,14,1,0,11.51491718,30,0,1,1,0,19.93,56,62,67,0,1,1,0,-0.598567583,0
61,0,10,1,0,5.111687673,93,10,1,1,0,17.3,69,59,49,0,0,0,1,2.989490309,1
34,1,12,1,0,4.161923184,38,43,0,0,0,13.99,48,54,52,1,0,1,0,2.485159106,1
33,1,21,1,0,2.835099743,12,37,0,0,0,14.47,38,43,56,1,0,0,0,1.306348763,1
63,1,17,1,0,6.232986635,91,244,0,1,0,25.15,52,50,59,1,1,0,1,-0.143581746,0
55,1,31,1,0,15.54410823,124,423,1,0,0,17.98,62,70,39,0,1,1,1,-1.4153449,0
44,1,18,1,0,2.478518545,163,56,0,1,0,20.48,51,39,53,1,1,1,1,3.403981244,1
78,0,33,1,0,3.868855629,203,173,0,0,0,11.58,66,51,68,1,0,1,0,1.689742859,0
74,0,25,1,1,2.374253174,253,580,0,1,0,9.57,62,49,37,1,1,1,1,0.207715323,1
55,0,19,1,0,3.768150778,10,18,0,0,0,9.84,38,46,46,1,1,1,1,5.06267186,1
57,1,20,1,1,8.531948114,0,42,1,0,0,19.4,41,56,31,0,0,0,0,0.133640029,0
56,1,14,1,0,3.770211462,149,270,0,0,0,25.44,59,58,56,0,1,1,1,2.960753598,1
48,1,32,1,0,3.085646134,798,350,1,0,0,18.94,70,44,55,1,1,1,1,-0.146012443,1
76,0,11,1,0,2.387177681,2,42,1,0,0,11.09,35,46,61,0,0,1,1,1.926364139,0
36,1,15,1,1,3.112743675,19,6,0,0,0,8.59,53,42,57,0,1,1,1,-1.324361649,1
42,1,25,0,0,4.983186106,53,76,0,0,0,4.29,48,46,58,0,1,1,1,-0.773888208,1
53,0,24,0,0,5.083306746,73,104,0,0,0,26.61,36,57,57,0,1,1,1,4.048622441,1
48,1,20,1,0,3.587667894,129,69,0,0,0,33.35,72,63,62,0,1,1,1,-0.465297995,1
63,1,17,1,0,3.261277319,9,78,1,0,0,13.96,31,59,64,1,0,1,1,2.279590031,0
66,0,17,1,0,4.123545865,108,6,0,1,0,20.56,57,68,44,1,1,1,1,-0.280304798,0
33,1,13,1,0,3.476698967,50,68,0,0,0,24.47,47,43,60,0,0,1,0,-0.674452814,0
39,1,37,1,0,2.406260138,30,0,1,0,0,20.95,40,36,55,0,0,1,0,-0.54747111,0
59,1,25,0,0,3.211763754,144,193,1,0,0,17.34,54,28,49,1,0,1,1,1.906774394,0
52,1,23,1,0,2.925196821,172,54,0,0,0,6.84,63,49,54,0,1,1,0,0.273920332,0
42,1,14,1,0,5.693083934,57,9,1,1,0,22.74,53,50,51,0,1,1,1,-0.176789928,0
39,1,15,1,0,5.389840732,42,26,0,0,0,16.71,51,52,49,1,0,1,1,0.361506456,0
53,1,20,1,1,4.910863341,19,53,1,0,0,6.77,62,51,46,1,0,0,0,0.999562254,1
71,0,11,1,1,1.106698749,53,32,1,1,0,16.95,45,45,40,1,0,1,0,-1.193634753,0
42,1,41,0,0,3.183745654,195,314,0,0,0,13.51,58,55,76,1,0,0,0,-0.700799633,1
56,1,18,1,1,4.749005462,25,6,1,0,0,10.51,41,67,49,1,0,0,0,0.152076069,0
62,1,24,1,1,8.988665463,27,295,0,1,0,23.55,66,63,65,0,0,1,0,0.311669124,1
42,1,20,1,0,3.342522286,399,578,1,1,0,22.73,59,55,54,0,1,1,1,-1.014961946,1
61,0,10,1,0,3.303612656,314,54,0,1,0,12.39,53,69,41,1,1,1,1,-1.530018924,0
50,1,8,1,0,3.424058206,45,46,1,1,0,13.03,40,51,55,1,0,1,1,-0.107071179,0
55,1,22,0,0,10.6486816,262,156,0,1,0,23.38,50,69,51,0,1,1,0,-0.362540543,0
55,1,13,1,0,4.777490005,154,10,0,1,0,34.91,70,70,74,1,1,1,0,-1.031421149,0
54,1,22,1,0,2.342524536,115,16,1,0,0,13.21,62,37,64,1,0,0,0,-1.364606271,1
80,0,32,1,0,6.54885162,489,196,0,0,0,18.37,68,70,50,1,0,0,0,-0.362416994,0
62,1,19,1,1,3.648615272,624,595,1,1,0,27.73,73,79,53,0,0,1,1,0.62931337,1
54,1,29,1,0,11.34315668,18,91,1,0,0,14.5,52,53,61,1,1,1,1,1.214430945,0
60,0,17,1,1,13.51484243,8,34,0,0,0,14.6,56,81,61,1,0,1,1,0.30920699,0
50,1,11,1,1,2.97651089,0,0,0,0,0,7.22,32,69,49,1,1,1,1,4.11725242,0
49,1,12,1,0,2.594002848,186,39,0,0,0,36.87,68,55,53,0,0,1,1,3.092514952,0
55,1,38,1,0,12.50050642,0,0,1,0,0,35.45,40,55,48,0,0,1,0,-0.031948816,0
50,1,21,0,0,1.851640161,201,117,0,0,0,19.15,46,48,52,1,0,0,0,1.096986093,0
45,1,10,1,0,3.547452536,138,160,0,1,0,7.84,58,42,66,1,0,0,0,-1.42386333,0
53,1,12,1,1,5.084319904,29,24,0,0,0,22.28,61,57,51,1,0,1,1,-0.951331394,0
47,1,12,1,0,7.721774538,43,50,0,1,0,22.65,48,64,56,1,0,1,1,-0.73290166,0
60,1,15,1,0,6.171352963,319,152,0,1,0,26.11,67,62,53,1,0,0,0,1.711761534,0
44,1,12,1,0,5.483787348,15,45,1,0,0,12.2,60,53,55,0,0,0,0,0.604898956,1
45,1,27,1,1,5.069189523,12,0,0,0,0,30.05,51,57,42,0,0,1,1,4.359677687,1
37,1,21,1,0,6.405153734,127,127,0,0,0,29.22,53,62,61,0,1,1,0,1.098088821,0
48,1,24,1,1,4.542609888,150,0,0,0,0,16.76,70,65,52,1,1,0,1,1.001353485,1
25,1,18,1,0,5.974921047,9,25,0,0,0,28.56,43,61,61,1,0,0,0,0.612320231,0
65,1,40,0,0,11.64791642,105,19,1,0,0,40.72,56,59,64,1,1,1,1,4.678265408,0
53,1,24,1,0,5.602954062,0,24,1,0,0,20.28,34,57,51,0,0,0,1,-1.219023639,0
49,1,15,1,1,6.836651254,25,44,1,1,0,29.5,53,57,60,1,0,0,1,-0.161111091,0
52,1,27,1,1,5.051110744,17,295,1,0,0,18.91,44,57,44,0,1,1,1,5.221634225,0
63,1,21,1,0,2.885858043,73,171,0,0,0,9.1,68,26,64,1,0,0,0,-1.081521686,0
47,1,24,1,0,5.859578192,127,324,0,0,0,18.33,61,58,51,0,1,1,1,0.50105833,0
52,1,17,1,1,7.309153339,1,20,1,1,0,16.85,50,46,54,0,0,0,0,-0.760728075,1
61,1,27,1,0,1.483252446,141,67,0,0,0,8.81,56,47,65,1,1,1,1,4.521830037,1
49,1,17,1,1,3.152777847,200,136,0,1,0,28.99,71,46,64,1,1,1,1,0.49611391,0
62,1,20,1,1,2.954378214,0,0,0,0,0,9.81,50,50,60,1,0,1,0,1.636149307,0
49,1,22,1,0,8.199868906,138,183,0,1,0,15.35,62,62,58,0,1,1,1,-0.192653249,0
84,0,30,0,0,3.544495787,137,16,1,1,0,11.77,40,55,73,1,1,1,1,2.029031247,0
60,1,19,1,1,4.978192548,112,21,0,1,0,16.79,69,66,66,0,0,0,0,-0.339346833,0
43,1,19,1,0,3.211376183,286,125,0,1,0,18.1,72,30,51,0,0,0,0,-0.095378087,1
56,1,14,1,0,2.233465779,108,277,1,0,0,24.12,56,40,49,0,1,1,1,-0.504920606,0
54,1,25,1,0,7.730657941,118,23,1,0,0,3.69,50,80,56,0,0,1,0,0.061072912,1
57,1,14,1,1,7.777492612,23,13,0,1,0,17.4,70,57,37,0,0,1,0,0.113075029,1
50,1,25,1,0,6.161013266,270,128,0,0,0,28.81,68,59,66,0,1,1,1,1.630283191,0
59,1,38,1,1,2.164416266,32,14,0,0,0,8.29,53,47,49,0,1,1,1,0.063388286,0
69,0,24,1,0,4.407107659,54,57,0,0,0,15.71,52,67,72,1,0,1,1,-1.990273811,0
61,1,31,1,1,6.078417624,68,69,0,0,0,23.37,63,56,51,1,0,0,0,0.291911501,0
58,0,20,1,0,4.27309923,96,354,0,0,0,11.89,57,51,46,1,1,1,1,2.002142501,0
54,1,14,1,0,3.305045531,36,318,0,0,0,15.03,59,57,50,1,1,1,1,-0.537908847,0
70,0,12,1,0,3.113917049,173,64,0,0,0,8.03,69,67,53,0,0,1,1,0.576194386,0
66,0,17,1,0,3.210174184,58,61,1,1,0,6.23,49,38,36,0,0,0,0,-0.956939498,1
37,1,17,0,0,4.561190045,133,91,1,1,0,12.06,54,51,59,1,0,0,1,-0.436043606,0
53,1,22,1,1,4.993742648,43,136,1,0,0,10.6,69,57,58,0,0,1,1,1.086778136,1
54,1,32,1,1,2.692135578,78,0,1,0,0,33.32,59,54,31,0,1,1,1,-1.064417365,0
59,1,20,1,1,3.849700461,19,10,1,0,0,31.78,29,60,65,1,1,1,1,5.180260865,0
46,1,19,1,0,2.899094736,369,69,0,0,0,6.13,65,55,58,0,1,1,1,0.69928994,1
55,0,13,1,1,6.843947917,91,41,0,1,0,6.23,58,60,59,0,0,1,0,1.028177586,1
68,0,11,1,0,2.337196308,2,76,0,0,0,24.68,47,33,47,0,0,0,0,0.298417803,0
58,1,13,1,1,3.999792844,41,203,1,1,0,25.2,49,43,38,0,0,0,0,3.900390506,0
59,1,20,1,0,5.211114663,169,188,1,0,1,4.74,54,53,51,0,1,1,1,4.621360716,1
50,1,24,1,0,14.44271203,248,22,0,1,0,6,66,69,58,1,0,0,0,-0.098089623,0
53,1,14,1,0,5.535024467,28,36,0,0,0,17.49,58,60,39,0,0,0,0,-1.584792038,0
42,1,15,0,0,10.3474712,382,529,0,1,0,0.36,71,65,48,1,0,0,1,-0.642692974,0
39,1,19,1,0,2.62909184,110,17,1,0,0,11.68,45,61,45,0,0,1,1,0.277973696,0
44,1,26,1,0,5.460486319,328,328,0,0,0,24.36,80,36,62,1,0,1,1,-0.514299875,0
58,1,24,1,0,3.3146674,161,54,0,0,0,18.57,79,47,44,0,0,0,1,1.573392604,1
61,1,11,1,0,4.415056553,74,62,0,0,1,10.87,50,63,61,0,1,1,1,3.661406009,0
54,1,22,1,1,2.05579201,91,50,0,0,0,21.82,46,55,42,0,0,0,0,0.609909528,1
42,1,11,1,0,3.91888992,103,24,0,1,0,17.54,65,48,44,1,0,0,0,-1.004158871,0
60,1,37,0,0,2.893161084,615,212,0,0,0,15.56,55,53,63,1,1,1,1,0.771044209,0
52,1,14,1,0,3.574081477,122,42,1,1,0,14.04,53,66,51,0,0,1,0,0.384072228,0
62,0,16,0,0,3.615776724,217,156,1,0,0,4.99,57,61,49,0,1,1,1,-0.827854569,1
67,1,28,1,0,2.919341458,242,209,1,1,0,3.65,50,45,50,0,0,1,1,0.24116871,0
52,1,21,1,1,11.75468314,0,3,1,0,0,13.1,54,54,38,1,0,1,1,1.018274479,0
35,1,24,1,0,5.087614515,165,122,0,0,0,29.09,55,71,51,1,0,0,0,-0.725063875,0
38,1,29,1,1,3.56216107,122,55,1,0,0,10.97,55,50,65,1,0,0,1,-0.633200841,0
58,1,19,1,0,3.624985683,94,224,1,0,0,15.05,51,42,62,0,1,1,1,-0.697303452,1
53,1,23,1,0,2.162991002,71,90,0,0,0,20.71,60,41,52,0,1,1,1,-1.377572898,0
46,1,15,1,0,3.29670291,166,372,0,0,0,9.85,65,38,73,1,0,1,1,0.644994946,0
59,1,17,1,1,4.18914876,33,62,1,0,0,18.03,58,70,67,0,1,1,1,-1.508930776,0
49,1,14,0,0,2.466711319,394,46,0,0,0,24.75,67,54,64,1,1,1,0,-0.70832543,0
69,1,24,1,0,5.547137709,182,123,1,1,0,20.08,61,57,63,0,1,1,1,0.390525302,0
70,0,18,1,0,4.468446766,113,24,0,1,0,16.53,49,58,60,0,1,1,1,-0.867496946,1
53,1,25,1,0,4.829847568,4,125,0,0,0,25.62,61,43,49,0,1,1,1,-1.974173947,0
41,1,20,1,1,7.005015032,64,79,0,0,0,12.82,64,61,42,0,1,1,1,4.521533407,0
72,0,25,0,0,1.910855667,462,711,0,0,0,18.12,58,50,55,1,1,1,1,-0.953212142,1
56,1,20,1,0,4.753075356,227,100,1,1,0,22.63,54,51,41,1,0,0,0,-0.675389966,0
64,0,41,1,0,6.809605357,117,102,1,0,0,10.09,44,63,55,1,0,0,1,3.170052299,0
64,1,16,1,0,3.919351199,149,213,0,1,0,23.13,46,53,65,0,1,1,1,0.424397324,0
62,0,22,1,0,4.174412719,30,82,1,0,0,16.41,44,60,52,0,0,1,1,-1.546516754,0
67,0,8,1,0,2.57163439,178,326,1,0,1,7.85,45,59,48,0,1,1,1,-0.153345609,0
42,1,43,0,0,10.61953418,135,0,0,0,0,14.46,46,63,54,1,1,0,1,1.464296086,0
51,1,27,1,0,5.270466717,46,65,1,0,0,24.37,39,63,57,1,1,1,1,-0.045608128,1
70,0,17,1,0,6.033563655,97,11,1,1,0,13.57,52,69,58,0,0,1,1,2.582995159,0
51,1,17,1,0,10.11787822,483,157,0,0,1,13.77,72,64,56,1,0,0,0,-0.359931513,0
49,1,17,1,0,4.631566179,104,26,0,0,0,33.78,54,68,42,1,0,1,0,-0.85955069,0
53,0,26,1,0,7.777124515,579,154,0,0,0,19.47,74,61,58,0,1,1,1,-1.287585684,0
46,1,38,1,1,8.317174632,0,26,0,0,0,19.13,49,45,61,1,1,1,1,3.590812649,0
35,1,26,1,1,1.487409324,114,21,1,0,0,16.63,42,37,39,1,1,1,1,5.107901283,1
45,1,11,1,0,1.126476794,129,69,1,0,0,29.83,63,30,60,1,0,0,0,0.66788702,1
41,1,37,1,0,3.201410952,71,361,0,0,0,11.91,49,45,43,0,0,1,1,1.250720717,0
61,0,9,1,0,2.423525855,58,13,1,0,0,4.96,45,57,41,1,1,1,1,-1.118750693,0
52,1,25,0,0,3.282992505,143,55,0,0,0,16.77,43,47,63,1,0,1,1,3.635131129,0
57,0,37,1,0,21.41873994,0,113,1,0,0,23.29,57,60,63,0,1,1,1,1.253052788,0
50,1,16,1,1,5.465446414,65,2,0,0,0,25.86,56,68,50,1,0,0,0,1.48561359,0
62,1,17,1,0,2.595939155,121,24,0,1,0,8.17,47,48,50,1,0,1,0,-1.472093972,0
59,1,20,0,0,7.343394212,73,0,0,1,0,2.33,53,48,59,1,1,1,0,0.231898527,1
63,0,37,1,0,4.74903425,107,0,0,0,0,7.11,53,56,78,0,0,1,1,-1.935714508,0
54,1,11,1,1,7.892103045,85,147,0,1,0,9.23,67,67,36,0,1,1,1,1.63614932,0
52,1,38,1,0,5.719313331,120,83,0,0,0,32.89,36,59,51,0,1,1,1,0.554748191,0
69,0,20,0,0,4.102565736,401,178,1,1,0,25.39,45,46,42,1,0,1,0,-0.791727472,0
59,1,36,1,0,5.024268401,164,212,0,0,0,28.97,54,53,73,1,0,1,0,0.077431441,1
59,1,18,1,0,4.390337656,66,13,0,0,0,18.61,46,62,63,1,0,1,0,-0.262521005,1
38,1,25,1,0,2.955646115,72,63,1,0,0,16.8,65,28,65,1,0,0,0,1.902819334,0
65,1,25,1,0,6.727049133,166,711,0,0,0,9.86,69,56,57,1,1,1,1,1.450323101,0
69,0,12,1,1,5.560716437,19,73,0,0,0,24.3,58,49,64,1,1,1,1,3.724791573,0
56,1,13,0,0,3.494783133,344,96,0,1,0,23.12,55,46,49,1,1,1,1,-0.329295262,0
54,1,18,1,0,3.835645554,73,54,0,0,0,23.48,66,44,59,0,0,0,0,1.147040729,1
52,1,14,1,0,3.011889369,463,628,0,0,0,5.06,67,54,68,1,1,1,1,0.464479034,0
46,1,21,1,0,6.970223708,17,29,1,0,0,13.51,42,63,59,0,1,1,1,0.369097949,0
70,1,18,1,0,7.563387656,83,381,1,0,1,20.74,56,55,48,0,0,1,1,1.776459682,1
54,0,32,1,1,6.467664638,75,30,0,0,0,8.6,49,74,37,0,0,0,1,-0.731344488,0
52,1,26,1,1,5.095865872,0,0,0,0,0,17.58,42,56,55,0,0,1,1,3.728804585,0
63,0,8,1,1,4.806160827,38,52,0,0,1,6.38,62,42,35,0,0,0,0,0.802183174,0
71,0,24,1,0,4.74253845,47,109,0,0,0,2.46,72,61,62,1,0,1,0,-0.444164159,0
62,1,20,1,0,1.028978713,202,342,0,0,0,11.87,52,44,41,1,1,0,1,-0.592567135,1
58,1,16,1,0,4.845239647,2,16,0,0,0,10.32,43,63,61,0,1,1,1,0.037008151,0
72,0,12,1,1,2.8829636,48,17,0,1,0,28.4,59,50,57,1,1,1,1,3.938500493,0
61,0,27,1,1,8.648660997,74,7,1,0,0,13.31,65,71,52,0,1,1,1,-0.206198517,0
53,1,25,1,1,4.940084116,106,83,0,0,0,3,68,65,62,0,0,0,1,-0.503101197,0
56,1,21,1,0,5.296957615,220,463,0,0,0,17.33,75,62,53,0,1,0,1,0.961062578,0
55,1,22,1,0,2.198970449,289,59,0,0,0,8.97,57,52,26,0,0,1,1,-0.913991255,0
54,1,28,1,0,7.822404866,14,71,1,0,0,9.33,50,65,69,1,0,1,1,4.505052594,0
52,1,19,1,1,4.066304838,8,33,0,0,0,11.83,52,47,63,0,0,0,0,2.255897222,0
55,1,31,1,0,3.352365195,75,105,0,0,0,5.8,50,35,62,1,0,1,0,4.38025049,0
72,0,35,1,0,1.96506872,312,15,0,1,0,6.98,44,47,71,0,1,1,1,4.410124992,0
57,1,34,1,0,3.445494249,89,25,0,0,0,16.04,60,45,51,0,0,1,1,0.344021452,0
57,1,25,1,0,8.264808303,51,21,0,0,0,27.18,49,55,56,0,0,1,1,4.125255961,0
48,1,20,1,1,2.011759117,53,0,0,0,0,17.85,59,32,58,1,0,0,0,0.378786467,0
47,1,9,1,0,4.663029822,425,161,0,0,1,25.56,66,50,64,1,1,1,1,-0.673313845,0
61,0,22,1,0,5.997760002,104,156,0,0,0,22.1,57,69,63,1,1,0,0,0.9340779,0
52,1,10,1,0,1.285700015,75,70,1,1,0,20.5,35,42,38,0,1,1,1,1.919426843,0
58,1,17,1,0,3.631944941,62,249,0,0,0,18.03,49,47,39,1,1,0,1,0.449885641,0
49,1,15,1,0,9.837370183,140,350,0,0,0,26.97,69,69,44,1,1,0,1,-0.168526463,0
62,0,21,0,0,8.706186943,66,260,1,0,0,28.15,39,68,69,1,0,0,0,2.719013595,0
50,1,19,1,0,5.677019539,27,16,0,0,0,2.54,59,50,44,0,1,0,1,0.858654501,0
40,1,11,1,0,6.187187589,133,466,0,0,0,3.25,47,59,54,1,0,1,0,-0.054577632,1
38,1,17,1,0,5.100552544,0,0,0,1,0,27.92,37,52,48,1,1,1,1,3.039155787,1
46,1,23,1,0,4.761123257,68,132,1,0,0,27.55,57,39,36,1,1,1,1,2.378614961,0
56,1,14,1,0,1.225744485,75,16,1,0,0,9.53,43,38,44,0,0,0,1,-0.994438731,0
61,0,13,1,1,3.964850567,6,84,0,0,0,20.09,39,52,56,1,0,0,0,0.889110226,0
51,1,22,1,0,2.270778187,43,0,0,0,0,8.89,48,38,62,0,0,0,0,-1.363310636,0
60,1,37,1,0,8.747117818,126,105,0,0,0,35.95,61,68,46,0,1,1,1,-1.266957066,0
57,0,38,1,0,7.102508491,65,0,0,0,0,16.2,63,52,48,0,0,0,0,-0.016365021,0
57,1,26,1,0,3.81706108,73,17,0,0,0,6.68,61,42,69,0,0,0,1,0.360227518,0
49,1,44,0,0,4.288107279,568,498,0,0,0,12.81,62,43,30,0,1,1,1,3.526683477,0
41,1,17,1,0,2.54854942,137,62,0,0,0,23.17,45,42,53,0,1,1,1,2.088993154,1
62,0,12,1,0,7.873629445,25,181,0,0,0,19.63,60,50,70,1,1,0,1,2.329215543,1
81,0,21,1,0,5.753221176,6,91,0,0,0,15.01,40,65,63,1,1,1,0,4.208406241,0
63,0,35,1,0,5.046173467,105,52,0,0,0,5.53,49,56,56,1,0,1,1,5.362345204,1
63,1,19,0,0,3.588474068,290,111,0,0,0,10.02,60,53,58,0,0,0,0,3.407358124,1
59,1,33,1,0,3.390420051,28,0,0,0,0,20.36,48,47,76,1,0,0,0,-1.069572256,0
34,1,11,1,0,4.233933468,24,61,0,0,0,4.21,58,52,36,0,0,0,0,1.776426063,0
61,1,16,1,1,2.733491547,116,31,1,1,0,32.15,62,53,54,1,1,1,1,0.850485014,1
54,0,12,1,0,5.999904487,10,0,0,0,0,38.68,53,70,84,0,1,1,1,-0.079023089,0
68,0,11,1,0,4.951595584,105,84,0,1,0,15.77,63,60,83,0,1,0,0,-1.864072816,0
38,1,36,1,0,8.890046681,42,12,1,0,0,9.75,50,63,39,0,1,1,1,-0.847938402,0
61,0,12,1,0,5.70251074,875,711,1,1,0,22.97,67,68,65,1,0,1,1,0.558084574,0
57,1,16,1,0,4.634007752,86,96,0,0,0,8.2,51,75,44,1,0,0,1,1.59983728,0
56,0,19,1,1,5.610758469,25,63,0,0,0,22.94,57,55,67,1,0,1,1,-0.588383377,0
49,1,26,0,0,5.432222126,136,326,1,0,0,10.98,65,48,66,1,1,1,1,-2.421181244,0
49,1,29,1,0,2.119960107,168,124,1,0,0,17.86,62,57,40,1,0,0,0,-1.260358829,0
60,1,29,1,1,4.739818704,16,33,0,0,0,6.64,62,51,50,1,0,0,0,-1.615169734,0
71,0,22,1,0,2.899757198,140,91,0,0,0,20.35,54,44,54,0,0,0,1,-0.009584696,0
60,1,19,1,0,2.588956152,8,55,0,0,0,16.67,40,50,68,1,0,1,0,4.373426368,0
40,1,19,1,1,1.684195916,186,0,0,1,0,28.84,43,59,65,0,1,0,0,0.130751049,0
69,0,19,1,1,11.56000414,76,9,1,0,1,4.96,60,69,65,1,0,0,1,-0.461849273,0
54,1,7,1,0,2.382647816,13,0,1,1,0,9.66,47,48,54,1,0,0,0,1.194670411,0
60,1,24,0,0,5.458017178,26,42,0,0,0,20.91,46,57,47,1,1,1,1,3.763990068,0
52,0,6,1,0,4.74722035,30,219,0,0,0,23.73,61,52,62,1,0,0,0,-1.056369815,0
54,1,30,1,0,11.83326702,57,135,1,0,0,15.23,57,68,44,1,0,1,1,-0.961335176,0
55,0,22,1,0,6.39588604,10,45,0,0,0,22.49,35,56,78,0,0,0,0,2.922941903,0
58,1,11,1,0,3.104003633,261,4,0,0,1,17.65,66,43,59,1,0,0,0,0.292920722,0
53,1,32,1,0,8.927191378,36,72,0,0,0,45.27,57,57,36,0,0,0,0,-0.744959831,0
71,0,34,0,0,4.608412512,500,117,1,0,0,6.19,64,50,53,0,1,1,1,0.109973056,1
61,0,14,1,0,1.9155877,336,9,0,1,0,21.75,64,55,58,0,0,0,0,-0.436260697,0
48,1,19,1,0,3.187738179,55,0,1,1,0,30.29,41,52,54,0,0,0,0,0.867586289,1
55,1,18,1,0,2.111154898,0,0,0,0,0,7.74,43,47,43,1,1,1,1,4.12134258,0
52,1,24,1,1,10.37803414,32,39,0,1,0,7.22,68,49,56,1,1,1,0,-0.612569958,0
57,1,29,1,1,9.31852772,0,101,0,0,0,21.04,48,56,46,0,1,1,1,2.365126204,0
51,0,19,1,1,3.482688218,0,0,0,0,0,8.2,51,53,74,1,0,0,0,4.682463748,0
56,0,16,0,0,2.312992479,896.5,123,0,0,0,34.8,66,48,64,1,0,0,1,-0.687021683,1
